NestID,Year,Species,Pasture,Patch,Patchsize_ha,Pasture.Patch,Treatment,Grazed?,Sprayed?,TSF,TSF_2,visitID,Visit#,Trials,Initiation,InitiationJulian,Date,JulianDate,JulDate_2,JulDate_3,ExpDays,Survive,Stage,HostEggs,HostChicks,ParasiteEggs,ParasiteChicks,#Chicks,ParasiteEggs?,ParasiteChicks?,Parasitised?,NestSubstrate,SubstrateType,SubstrateGeneral,Substrate_ht,Substrate_wd,NestHt_rim,NestHt_bottom,Nest_CSG,Nest_FEAR,Nest_WSG,Nest_SDV,Nest_Forb,Nest_Legume,Nest_Bare,Nest_Wood,Nest_LitCov,Nest_MaxHt,Nest_#Shrubs,Nest_#PNShrubs,Nest_#PNClumps,Nest_#PNForbs,Nest_#PNSites,Nest_AvgLitDep,Nest_StDevLitDep,Nest_AvgRobel,Nest_StDevRobel,Patch%Herb,Patch%Imperv,Patch%Crop,Patch%Trees,Patch%Water,Pasture%Herb,Pasture%Imperv,Pasture%Crop,Pasture%Trees,Pasture%Water,Nest1000m_Herb,Nest1000m_Crop,Nest1000m_Trees,Nest1000m_TreesCrop,Nest500m_Herb,Nest500m_Crop,Nest500m_Trees,Nest500m_TreesCrop,Nest250m_Herb,Nest250m_Crop,Nest250m_Trees,Nest250m_CropTrees,TREE_DIST,TREE_DIST_2,CROP_DIST,CROP_DIST_2,ROAD_DIST,ROAD_DIST_2,1000m_treeedge,1000m_cropedge,1000m_roadedge,500m_treeedge,500m_cropedge,500m_roadedge,250m_treeedge,250m_cropedge,250_roadedge
K235N DICK 2 13,2013,DICK,K235N,E,285.06,K235N.E,SprayGrazeBurn,Yes,Yes,2,4,4540,1,1,6/12/13,163,6/22/13,173,29929,5177717,3,1,Incubation,2,0,3,0,3,1,0,1,Elm,Woody,Woody,38,32,18,,53.2,17.2,25.8,24.8,24.4,7.6,4.6,3.2,90.8,,,,,,,1,0.637377439,4.15,0.988086934,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,92.6405317,1.989169026,2.441349764,4.430518791,96.44296932,0.271639957,1.596505012,1.868144969,98.11385075,0,0,0,283.640902,80452.16129,448.55117,201198.1521,155.49141,24177.57858,106.75207,43.67958,19.90631,131.58448,1.7138,24.13525,0,0,39.18744
K235N DICK 2 13,2013,DICK,K235N,E,285.06,K235N.E,SprayGrazeBurn,Yes,Yes,2,4,4541,2,1,6/12/13,163,6/25/13,176,30976,5451776,3,1,Incubation,1,0,3,0,3,1,0,1,Elm,Woody,Woody,38,32,18,,53.2,17.2,25.8,24.8,24.4,7.6,4.6,3.2,90.8,,,,,,,1,0.637377439,4.15,0.988086934,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,92.6405317,1.989169026,2.441349764,4.430518791,96.44296932,0.271639957,1.596505012,1.868144969,98.11385075,0,0,0,283.640902,80452.16129,448.55117,201198.1521,155.49141,24177.57858,106.75207,43.67958,19.90631,131.58448,1.7138,24.13525,0,0,39.18744
K235N DICK 2 13,2013,DICK,K235N,E,285.06,K235N.E,SprayGrazeBurn,Yes,Yes,2,4,4542,3,1,6/12/13,163,6/29/13,180,32400,5832000,4,1,Incubation,1,0,3,0,3,1,0,1,Elm,Woody,Woody,38,32,18,,53.2,17.2,25.8,24.8,24.4,7.6,4.6,3.2,90.8,,,,,,,1,0.637377439,4.15,0.988086934,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,92.6405317,1.989169026,2.441349764,4.430518791,96.44296932,0.271639957,1.596505012,1.868144969,98.11385075,0,0,0,283.640902,80452.16129,448.55117,201198.1521,155.49141,24177.57858,106.75207,43.67958,19.90631,131.58448,1.7138,24.13525,0,0,39.18744
K235N DICK 2 13,2013,DICK,K235N,E,285.06,K235N.E,SprayGrazeBurn,Yes,Yes,2,4,4543,4,1,6/12/13,163,7/2/13,183,33489,6128487,3,1,Nestling,1,0,0,2,2,0,1,1,Elm,Woody,Woody,38,32,18,,53.2,17.2,25.8,24.8,24.4,7.6,4.6,3.2,90.8,,,,,,,1,0.637377439,4.15,0.988086934,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,92.6405317,1.989169026,2.441349764,4.430518791,96.44296932,0.271639957,1.596505012,1.868144969,98.11385075,0,0,0,283.640902,80452.16129,448.55117,201198.1521,155.49141,24177.57858,106.75207,43.67958,19.90631,131.58448,1.7138,24.13525,0,0,39.18744
K235N DICK 2 13,2013,DICK,K235N,E,285.06,K235N.E,SprayGrazeBurn,Yes,Yes,2,4,4544,5,1,6/12/13,163,7/5/13,186,34596,6434856,3,1,Nestling,1,0,0,2,2,0,1,1,Elm,Woody,Woody,38,32,18,,53.2,17.2,25.8,24.8,24.4,7.6,4.6,3.2,90.8,,,,,,,1,0.637377439,4.15,0.988086934,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,92.6405317,1.989169026,2.441349764,4.430518791,96.44296932,0.271639957,1.596505012,1.868144969,98.11385075,0,0,0,283.640902,80452.16129,448.55117,201198.1521,155.49141,24177.57858,106.75207,43.67958,19.90631,131.58448,1.7138,24.13525,0,0,39.18744
K235N DICK 3 13,2013,DICK,K235N,E,285.06,K235N.E,SprayGrazeBurn,Yes,Yes,2,4,4535,1,1,6/11/13,162,6/22/13,173,29929,5177717,3,1,Incubation,4,0,0,0,0,0,0,0,Unknown forbs,Forb,Herbaceous,,,12,4,69.2,64.8,15.8,2.4,62.6,1.8,23.8,0,76.6,,,,,,,0.6,0.223606798,6.9,1.774082417,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,91.9136664,2.358480923,2.542391964,4.900872887,96.50591145,0.062882779,1.658480487,1.721363266,96.64750423,0,0.00011559,0.00011559,197.132036,38861.03962,487.477225,237634.0449,107.789929,11618.66879,104.95433,40.08056,20.70449,123.81413,0.803,24.81903,104.66392,0,45.49461
K235N DICK 3 13,2013,DICK,K235N,E,285.06,K235N.E,SprayGrazeBurn,Yes,Yes,2,4,4536,2,1,6/11/13,162,6/25/13,176,30976,5451776,3,1,Incubation,4,0,1,0,1,1,0,1,Unknown forbs,Forb,Herbaceous,,,12,4,69.2,64.8,15.8,2.4,62.6,1.8,23.8,0,76.6,,,,,,,0.6,0.223606798,6.9,1.774082417,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,91.9136664,2.358480923,2.542391964,4.900872887,96.50591145,0.062882779,1.658480487,1.721363266,96.64750423,0,0.00011559,0.00011559,197.132036,38861.03962,487.477225,237634.0449,107.789929,11618.66879,104.95433,40.08056,20.70449,123.81413,0.803,24.81903,104.66392,0,45.49461
K235N DICK 3 13,2013,DICK,K235N,E,285.06,K235N.E,SprayGrazeBurn,Yes,Yes,2,4,4537,3,1,6/11/13,162,6/29/13,180,32400,5832000,4,1,Incubation,4,0,1,0,1,1,0,1,Unknown forbs,Forb,Herbaceous,,,12,4,69.2,64.8,15.8,2.4,62.6,1.8,23.8,0,76.6,,,,,,,0.6,0.223606798,6.9,1.774082417,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,91.9136664,2.358480923,2.542391964,4.900872887,96.50591145,0.062882779,1.658480487,1.721363266,96.64750423,0,0.00011559,0.00011559,197.132036,38861.03962,487.477225,237634.0449,107.789929,11618.66879,104.95433,40.08056,20.70449,123.81413,0.803,24.81903,104.66392,0,45.49461
K235N DICK 3 13,2013,DICK,K235N,E,285.06,K235N.E,SprayGrazeBurn,Yes,Yes,2,4,4538,4,1,6/11/13,162,7/2/13,183,33489,6128487,3,0,Nestling,1,3,1,0,1,1,0,1,Unknown forbs,Forb,Herbaceous,,,12,4,69.2,64.8,15.8,2.4,62.6,1.8,23.8,0,76.6,,,,,,,0.6,0.223606798,6.9,1.774082417,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,91.9136664,2.358480923,2.542391964,4.900872887,96.50591145,0.062882779,1.658480487,1.721363266,96.64750423,0,0.00011559,0.00011559,197.132036,38861.03962,487.477225,237634.0449,107.789929,11618.66879,104.95433,40.08056,20.70449,123.81413,0.803,24.81903,104.66392,0,45.49461
K235N DICK 4 13,2013,DICK,K235N,C,285.06,K235N.C,SprayGrazeBurn,Yes,Yes,2,4,4532,1,1,6/24/13,175,7/13/13,194,37636,7301384,4,1,Nestling,1,1,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,19,10,29.8,19.6,39.2,10.8,33.6,15.2,33.2,3.2,62,,,,,,,1.033333333,1.404287652,3.7,1.128576187,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,92.68329096,1.502545811,2.528715703,4.031261514,94.85366084,1.153515222,2.412521067,3.566036289,98.86706518,0.589493609,0.000225789,0.589719398,230.833857,53284.26954,218.407242,47701.72336,381.669128,145671.3233,102.39783,37.7654,20.72186,111.98418,6.04865,16.16594,109.52913,22.51487,0
K235N DICK 4 13,2013,DICK,K235N,C,285.06,K235N.C,SprayGrazeBurn,Yes,Yes,2,4,4533,2,1,6/24/13,175,7/16/13,197,38809,7645373,3,1,Nestling,1,1,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,19,10,29.8,19.6,39.2,10.8,33.6,15.2,33.2,3.2,62,,,,,,,1.033333333,1.404287652,3.7,1.128576187,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,92.68329096,1.502545811,2.528715703,4.031261514,94.85366084,1.153515222,2.412521067,3.566036289,98.86706518,0.589493609,0.000225789,0.589719398,230.833857,53284.26954,218.407242,47701.72336,381.669128,145671.3233,102.39783,37.7654,20.72186,111.98418,6.04865,16.16594,109.52913,22.51487,0
K235N DICK 5 13,2013,DICK,K235N,C,285.06,K235N.C,SprayGrazeBurn,Yes,Yes,2,4,7389,1,1,6/27/13,178,7/13/13,194,37636,7301384,4,1,Incubation,3,0,2,0,2,1,0,1,Buckbrush,Woody,Woody,,,21,11.5,63,8.2,0,22.2,16,3.8,8.2,3.2,81.6,,,,,,,0.716666667,0.680511012,1.85,1.136708082,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,91.8705541,1.776685818,2.935571517,4.712257335,91.76108082,1.153515222,4.163713834,5.317229056,95.18459818,3.654163159,0,3.654163159,261.311268,68283.57878,91.495026,8371.339783,507.634918,257693.21,106.42014,40.30079,20.54778,127.21188,6.04865,0,0,38.06616,0
K235N DICK 5 13,2013,DICK,K235N,C,285.06,K235N.C,SprayGrazeBurn,Yes,Yes,2,4,7390,2,1,6/27/13,178,7/16/13,197,38809,7645373,3,1,Nestling,1,2,1,1,2,1,1,1,Buckbrush,Woody,Woody,,,21,11.5,63,8.2,0,22.2,16,3.8,8.2,3.2,81.6,,,,,,,0.716666667,0.680511012,1.85,1.136708082,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,91.8705541,1.776685818,2.935571517,4.712257335,91.76108082,1.153515222,4.163713834,5.317229056,95.18459818,3.654163159,0,3.654163159,261.311268,68283.57878,91.495026,8371.339783,507.634918,257693.21,106.42014,40.30079,20.54778,127.21188,6.04865,0,0,38.06616,0
K235N DICK 5 13,2013,DICK,K235N,C,285.06,K235N.C,SprayGrazeBurn,Yes,Yes,2,4,7391,3,1,6/27/13,178,7/18/13,199,39601,7880599,2,1,Nestling,0,3,1,1,2,1,1,1,Buckbrush,Woody,Woody,,,21,11.5,63,8.2,0,22.2,16,3.8,8.2,3.2,81.6,,,,,,,0.716666667,0.680511012,1.85,1.136708082,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,91.8705541,1.776685818,2.935571517,4.712257335,91.76108082,1.153515222,4.163713834,5.317229056,95.18459818,3.654163159,0,3.654163159,261.311268,68283.57878,91.495026,8371.339783,507.634918,257693.21,106.42014,40.30079,20.54778,127.21188,6.04865,0,0,38.06616,0
K235N DICK 5 13,2013,DICK,K235N,C,285.06,K235N.C,SprayGrazeBurn,Yes,Yes,2,4,7392,4,1,6/27/13,178,7/20/13,201,40401,8120601,2,1,Nestling,0,3,1,1,2,1,1,1,Buckbrush,Woody,Woody,,,21,11.5,63,8.2,0,22.2,16,3.8,8.2,3.2,81.6,,,,,,,0.716666667,0.680511012,1.85,1.136708082,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,91.8705541,1.776685818,2.935571517,4.712257335,91.76108082,1.153515222,4.163713834,5.317229056,95.18459818,3.654163159,0,3.654163159,261.311268,68283.57878,91.495026,8371.339783,507.634918,257693.21,106.42014,40.30079,20.54778,127.21188,6.04865,0,0,38.06616,0
K235N DICK 5 13,2013,DICK,K235N,C,285.06,K235N.C,SprayGrazeBurn,Yes,Yes,2,4,7393,5,1,6/27/13,178,7/22/13,203,41209,8365427,2,1,Nestling,0,2,1,1,2,1,1,1,Buckbrush,Woody,Woody,,,21,11.5,63,8.2,0,22.2,16,3.8,8.2,3.2,81.6,,,,,,,0.716666667,0.680511012,1.85,1.136708082,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,91.8705541,1.776685818,2.935571517,4.712257335,91.76108082,1.153515222,4.163713834,5.317229056,95.18459818,3.654163159,0,3.654163159,261.311268,68283.57878,91.495026,8371.339783,507.634918,257693.21,106.42014,40.30079,20.54778,127.21188,6.04865,0,0,38.06616,0
K235N DICK 6 13,2013,DICK,K235N,W,285.06,K235N.W,SprayGrazeBurn,Yes,Yes,2,4,4521,1,1,7/28/13,209,8/21/13,233,54289,12649337,3,1,Nestling,0,4,0,0,0,0,0,0,Unknown shrub,Woody,Woody,,,70,60,62.6,0,0,27.2,43.6,6.4,15.2,10.8,86.2,,,,,,,0.183333333,0.346753652,8,1.91942974,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,0.879837052,0.017536887,0.047213366,0.040116818,0.015295877,91.39226441,1.104558135,4.719775008,5.824333143,89.43209181,1.153515222,6.07707643,7.230591653,85.16137749,0,0.001913917,0.001913917,51.074113,2608.565019,379.694673,144168.0447,639.894019,409464.3556,104.53353,42.07629,20.83017,131.47122,6.04865,0,93.97506,0,0
KLN DICK 1 13,2013,DICK,KLN,W,67.94,KLN.W,PBG,Yes,No,1,1,3478,1,1,6/20/13,171,7/8/13,189,35721,6751269,3,0,Nestling,1,3,0,1,4,0,1,1,Buckbrush,Woody,Woody,,,,,58,38,17.8,,24.8,26.6,10.8,11.4,72.2,,,,,,,0.7,0.670820393,4.75,1.743408639,0.710862358,0.015203474,0.186107344,0.077239764,0.01058706,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,65.78616809,23.43459323,8.333615245,31.76820847,69.23652797,14.1818828,15.50105098,29.68293378,77.8940459,1.095743267,0.027499558,1.123242825,44.551123,1984.802561,216.821955,47011.76017,372.711806,138914.0903,49.59244,25.19921,36.12743,64.33003,23.56287,16.73983,69.4554,7.03363,0
KLN DICK 2 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3480,1,1,6/29/13,180,7/11/13,192,36864,7077888,3,0,Incubation,0,0,3,0,3,1,0,1,WSG + legume,Mixed,Herbaceous,,,,,24.8,24.8,48.8,,17.8,15.2,12,0,86.2,,,,,,,0.85,0.720243015,1.85,0.933302004,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.61305611,26.44962705,6.972813583,33.42244063,66.60463506,23.09539159,9.07048666,32.16587825,77.06852972,17.61565095,0.020624686,17.63627563,125.978465,15870.57364,89.584584,8025.39769,340.824883,116161.6009,42.69425,32.92592,28.16354,38.12616,24.14243,18.56837,23.10215,21.54765,0
KLN DICK 2 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3481,2,1,6/29/13,180,7/14/13,195,38025,7414875,3,0,Incubation,0,0,3,0,3,1,0,1,WSG + legume,Mixed,Herbaceous,,,,,24.8,24.8,48.8,,17.8,15.2,12,0,86.2,,,,,,,0.85,0.720243015,1.85,0.933302004,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.61305611,26.44962705,6.972813583,33.42244063,66.60463506,23.09539159,9.07048666,32.16587825,77.06852972,17.61565095,0.020624686,17.63627563,125.978465,15870.57364,89.584584,8025.39769,340.824883,116161.6009,42.69425,32.92592,28.16354,38.12616,24.14243,18.56837,23.10215,21.54765,0
KLN DICK 2 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3482,3,1,6/29/13,180,7/18/13,199,39601,7880599,4,0,Nestling,0,0,1,2,3,1,1,1,WSG + legume,Mixed,Herbaceous,,,,,24.8,24.8,48.8,,17.8,15.2,12,0,86.2,,,,,,,0.85,0.720243015,1.85,0.933302004,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.61305611,26.44962705,6.972813583,33.42244063,66.60463506,23.09539159,9.07048666,32.16587825,77.06852972,17.61565095,0.020624686,17.63627563,125.978465,15870.57364,89.584584,8025.39769,340.824883,116161.6009,42.69425,32.92592,28.16354,38.12616,24.14243,18.56837,23.10215,21.54765,0
KLN DICK 2 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3483,4,1,6/29/13,180,7/20/13,201,40401,8120601,2,0,Nestling,0,0,0,2,2,0,1,1,WSG + legume,Mixed,Herbaceous,,,,,24.8,24.8,48.8,,17.8,15.2,12,0,86.2,,,,,,,0.85,0.720243015,1.85,0.933302004,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.61305611,26.44962705,6.972813583,33.42244063,66.60463506,23.09539159,9.07048666,32.16587825,77.06852972,17.61565095,0.020624686,17.63627563,125.978465,15870.57364,89.584584,8025.39769,340.824883,116161.6009,42.69425,32.92592,28.16354,38.12616,24.14243,18.56837,23.10215,21.54765,0
KLN DICK 2 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3484,5,1,6/29/13,180,7/23/13,204,41616,8489664,3,0,Nestling,0,0,0,2,2,0,1,1,WSG + legume,Mixed,Herbaceous,,,,,24.8,24.8,48.8,,17.8,15.2,12,0,86.2,,,,,,,0.85,0.720243015,1.85,0.933302004,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.61305611,26.44962705,6.972813583,33.42244063,66.60463506,23.09539159,9.07048666,32.16587825,77.06852972,17.61565095,0.020624686,17.63627563,125.978465,15870.57364,89.584584,8025.39769,340.824883,116161.6009,42.69425,32.92592,28.16354,38.12616,24.14243,18.56837,23.10215,21.54765,0
KLN DICK 2 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,4492,6,1,6/29/13,180,7/25/13,206,42436,8741816,2,0,Nestling,0,0,0,1,1,0,1,1,WSG + legume,Mixed,Herbaceous,,,,,24.8,24.8,48.8,,17.8,15.2,12,0,86.2,,,,,,,0.85,0.720243015,1.85,0.933302004,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.61305611,26.44962705,6.972813583,33.42244063,66.60463506,23.09539159,9.07048666,32.16587825,77.06852972,17.61565095,0.020624686,17.63627563,125.978465,15870.57364,89.584584,8025.39769,340.824883,116161.6009,42.69425,32.92592,28.16354,38.12616,24.14243,18.56837,23.10215,21.54765,0
KLN DICK 3 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3486,1,1,6/28/13,179,7/11/13,192,36864,7077888,3,1,Incubation,3,0,1,0,1,1,0,1,WSG,Grass,Herbaceous,,,18,12,27.2,22.2,53,,10.8,10.2,5,0,95.6,,,,,,,3.05,2.252776065,3.6,1.142481141,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.12313332,27.33833003,6.462749139,33.80107917,65.68995496,25.69167717,6.870010651,32.56168783,72.57772673,23.23300911,0.013749794,23.2467589,179.361735,32170.63198,75.068054,5635.212731,330.228527,109050.88,40.12186,34.16758,28.20566,26.89346,25.70656,28.79822,11.85893,23.75439,0
KLN DICK 3 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3487,2,1,6/28/13,179,7/14/13,195,38025,7414875,3,1,Incubation,3,0,1,0,1,1,0,1,WSG,Grass,Herbaceous,,,18,12,27.2,22.2,53,,10.8,10.2,5,0,95.6,,,,,,,3.05,2.252776065,3.6,1.142481141,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.12313332,27.33833003,6.462749139,33.80107917,65.68995496,25.69167717,6.870010651,32.56168783,72.57772673,23.23300911,0.013749794,23.2467589,179.361735,32170.63198,75.068054,5635.212731,330.228527,109050.88,40.12186,34.16758,28.20566,26.89346,25.70656,28.79822,11.85893,23.75439,0
KLN DICK 3 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3488,3,1,6/28/13,179,7/17/13,198,39204,7762392,3,1,Nestling,1,2,0,1,1,0,1,1,WSG,Grass,Herbaceous,,,18,12,27.2,22.2,53,,10.8,10.2,5,0,95.6,,,,,,,3.05,2.252776065,3.6,1.142481141,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.12313332,27.33833003,6.462749139,33.80107917,65.68995496,25.69167717,6.870010651,32.56168783,72.57772673,23.23300911,0.013749794,23.2467589,179.361735,32170.63198,75.068054,5635.212731,330.228527,109050.88,40.12186,34.16758,28.20566,26.89346,25.70656,28.79822,11.85893,23.75439,0
KLN DICK 3 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3489,4,1,6/28/13,179,7/20/13,201,40401,8120601,3,1,Nestling,0,3,0,1,1,0,1,1,WSG,Grass,Herbaceous,,,18,12,27.2,22.2,53,,10.8,10.2,5,0,95.6,,,,,,,3.05,2.252776065,3.6,1.142481141,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.12313332,27.33833003,6.462749139,33.80107917,65.68995496,25.69167717,6.870010651,32.56168783,72.57772673,23.23300911,0.013749794,23.2467589,179.361735,32170.63198,75.068054,5635.212731,330.228527,109050.88,40.12186,34.16758,28.20566,26.89346,25.70656,28.79822,11.85893,23.75439,0
KLN DICK 3 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3490,5,1,6/28/13,179,7/22/13,203,41209,8365427,2,1,Nestling,0,3,0,1,1,0,1,1,WSG,Grass,Herbaceous,,,18,12,27.2,22.2,53,,10.8,10.2,5,0,95.6,,,,,,,3.05,2.252776065,3.6,1.142481141,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,64.12313332,27.33833003,6.462749139,33.80107917,65.68995496,25.69167717,6.870010651,32.56168783,72.57772673,23.23300911,0.013749794,23.2467589,179.361735,32170.63198,75.068054,5635.212731,330.228527,109050.88,40.12186,34.16758,28.20566,26.89346,25.70656,28.79822,11.85893,23.75439,0
KLN DICK 4 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3493,1,1,6/28/13,179,7/11/13,192,36864,7077888,3,1,Incubation,2,0,4,0,4,1,0,1,Indian grass,Grass,Herbaceous,,,,,60.2,60.2,17.6,,17.8,4.4,3.4,0,93.2,,,,,,,1.25,1.159202312,1.85,0.933302004,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,72.7838225,18.65353139,6.800375615,25.453907,83.93423211,10.85427985,2.416807874,13.27108772,96.38859257,0,0,0,279.240291,77975.14012,311.468383,97012.55361,91.792647,8425.890043,41.59827,24.90137,23.53465,17.84572,13.28974,38.02899,0,0,47.20042
KLN DICK 4 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3494,2,1,6/28/13,179,7/14/13,195,38025,7414875,3,1,Incubation,2,0,4,0,4,1,0,1,Indian grass,Grass,Herbaceous,,,,,60.2,60.2,17.6,,17.8,4.4,3.4,0,93.2,,,,,,,1.25,1.159202312,1.85,0.933302004,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,72.7838225,18.65353139,6.800375615,25.453907,83.93423211,10.85427985,2.416807874,13.27108772,96.38859257,0,0,0,279.240291,77975.14012,311.468383,97012.55361,91.792647,8425.890043,41.59827,24.90137,23.53465,17.84572,13.28974,38.02899,0,0,47.20042
KLN DICK 4 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,3495,3,1,6/28/13,179,7/17/13,198,39204,7762392,3,0,Nestling,1,1,1,3,4,1,1,1,Indian grass,Grass,Herbaceous,,,,,60.2,60.2,17.6,,17.8,4.4,3.4,0,93.2,,,,,,,1.25,1.159202312,1.85,0.933302004,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,72.7838225,18.65353139,6.800375615,25.453907,83.93423211,10.85427985,2.416807874,13.27108772,96.38859257,0,0,0,279.240291,77975.14012,311.468383,97012.55361,91.792647,8425.890043,41.59827,24.90137,23.53465,17.84572,13.28974,38.02899,0,0,47.20042
KLN DICK 5 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,8000,1,1,7/24/13,205,8/4/13,212,44944,9528128,3,1,Incubation,2,0,1,0,0,1,0,1,CSG,Grass,Herbaceous,,,,,95.6,95.6,0,,17.8,5,4,0,93.2,,,,,,,2.05,1.242477364,1.75,0.786397516,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,0.693887843,0.214096683,0.07548758,0.289584264,0.805647558,0.110129327,0.064527935,0.174657262,96.38796423,0.517636368,0,0.517636368,249.999207,62499.6035,233.628177,54582.12509,179.002169,32041.77651,48.02,24.86,22.4165,33.3639,14.0307,23.7506,0,5.15866,34.8754
KLN DICK 5 13,2013,DICK,KLN,C,67.94,KLN.C,PBG,Yes,No,2,4,8001,2,1,7/24/13,205,8/8/13,216,46656,10077696,4,1,Incubation,2,0,1,0,0,1,0,1,CSG,Grass,Herbaceous,,,,,95.6,95.6,0,,17.8,5,4,0,93.2,,,,,,,2.05,1.242477364,1.75,0.786397516,0.688369954,0.015666318,0.221564998,0.061817001,0.01258173,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,0.693887843,0.214096683,0.07548758,0.289584264,0.805647558,0.110129327,0.064527935,0.174657262,96.38796423,0.517636368,0,0.517636368,249.999207,62499.6035,233.628177,54582.12509,179.002169,32041.77651,48.02,24.86,22.4165,33.3639,14.0307,23.7506,0,5.15866,34.8754
